CITY,SCRAPE,ID,URL
Rayagada,N,3338,https://cricheroes.in/past-matches/3338/Rayagada
Razam,N,509,https://cricheroes.in/past-matches/509/Razam
Razole,N,510,https://cricheroes.in/past-matches/510/Razole
Reasi,N,1576,https://cricheroes.in/past-matches/1576/Reasi
Redmond (Washington),N,10013,https://cricheroes.in/past-matches/10013/Redmond%20(Washington)
Rengali,N,3341,https://cricheroes.in/past-matches/3341/Rengali
Renigunta,N,511,https://cricheroes.in/past-matches/511/Renigunta
Repalle,N,512,https://cricheroes.in/past-matches/512/Repalle
Rewa,N,2646,https://cricheroes.in/past-matches/2646/Rewa
Rewari,N,1420,https://cricheroes.in/past-matches/1420/Rewari
Richardson,N,9621,https://cricheroes.in/past-matches/9621/Richardson
Rikhabdev,N,231,https://cricheroes.in/past-matches/231/Rikhabdev
Ringas,N,232,https://cricheroes.in/past-matches/232/Ringas
Riqay,N,19471,https://cricheroes.in/past-matches/19471/Riqay
Rishikesh,N,5289,https://cricheroes.in/past-matches/5289/Rishikesh
Rishikonda,N,513,https://cricheroes.in/past-matches/513/Rishikonda
Rishra,N,5682,https://cricheroes.in/past-matches/5682/Rishra
Risia Bazar,N,5081,https://cricheroes.in/past-matches/5081/Risia%20Bazar
Riyadh,N,10960,https://cricheroes.in/past-matches/10960/Riyadh
Robertsganj,N,5083,https://cricheroes.in/past-matches/5083/Robertsganj
Robertsonpet,N,2016,https://cricheroes.in/past-matches/2016/Robertsonpet
Rohtak,N,1421,https://cricheroes.in/past-matches/1421/Rohtak
Roing,N,590,https://cricheroes.in/past-matches/590/Roing
Roorkee,N,5291,https://cricheroes.in/past-matches/5291/Roorkee
Ropar,N,1422,https://cricheroes.in/past-matches/1422/Ropar
Rourkela,N,3342,https://cricheroes.in/past-matches/3342/Rourkela
Roza,N,5084,https://cricheroes.in/past-matches/5084/Roza
Rudayan,N,5087,https://cricheroes.in/past-matches/5087/Rudayan
Rudrapur,N,5293,https://cricheroes.in/past-matches/5293/Rudrapur
Rurki Kasba,N,3510,https://cricheroes.in/past-matches/3510/Rurki%20Kasba
Rusera,N,853,https://cricheroes.in/past-matches/853/Rusera
Ruwi,N,13402,https://cricheroes.in/past-matches/13402/Ruwi
Sabarkantha,N,20051,https://cricheroes.in/past-matches/20051/Sabarkantha
Sadabad,N,5091,https://cricheroes.in/past-matches/5091/Sadabad
Sadri,N,233,https://cricheroes.in/past-matches/233/Sadri
Safidon,N,1424,https://cricheroes.in/past-matches/1424/Safidon
Sagar (Karnataka),N,2019,https://cricheroes.in/past-matches/2019/Sagar%20(Karnataka)
Sagwara,N,235,https://cricheroes.in/past-matches/235/Sagwara
Saharanpur,N,5095,https://cricheroes.in/past-matches/5095/Saharanpur
Saharsa,N,855,https://cricheroes.in/past-matches/855/Saharsa
Sahibabad,N,5099,https://cricheroes.in/past-matches/5099/Sahibabad
Sahibganj,N,1737,https://cricheroes.in/past-matches/1737/Sahibganj
Sai Kung,N,20066,https://cricheroes.in/past-matches/20066/Sai%20Kung
Saint Thomas Mount,N,4175,https://cricheroes.in/past-matches/4175/Saint%20Thomas%20Mount
Sakri,N,3023,https://cricheroes.in/past-matches/3023/Sakri
Salarpur Khadar,N,5107,https://cricheroes.in/past-matches/5107/Salarpur%20Khadar
Salem (Tamil Nadu),N,4177,https://cricheroes.in/past-matches/4177/Salem%20(Tamil%20Nadu)
Saligram,N,2021,https://cricheroes.in/past-matches/2021/Saligram
Salmiya,N,19445,https://cricheroes.in/past-matches/19445/Salmiya
Salumbar,N,236,https://cricheroes.in/past-matches/236/Salumbar
Samalkha,N,1425,https://cricheroes.in/past-matches/1425/Samalkha
Samastipur,N,856,https://cricheroes.in/past-matches/856/Samastipur
Sambalpur,N,3343,https://cricheroes.in/past-matches/3343/Sambalpur
Sambavar Vadagarai,N,4180,https://cricheroes.in/past-matches/4180/Sambavar%20Vadagarai
Samdari,N,238,https://cricheroes.in/past-matches/238/Samdari
Samthar,N,5113,https://cricheroes.in/past-matches/5113/Samthar
Samurou,N,3148,https://cricheroes.in/past-matches/3148/Samurou
San Jose (Costa Rica),N,21029,https://cricheroes.in/past-matches/21029/San%20Jose%20(Costa%20Rica)
Sanand,N,1267,https://cricheroes.in/past-matches/1267/Sanand
"Sanand, Ahmedabad",N,20222,"https://cricheroes.in/past-matches/20222/Sanand,%20Ahmedabad"
Sanchor,N,239,https://cricheroes.in/past-matches/239/Sanchor
Sandalankawa,N,12760,https://cricheroes.in/past-matches/12760/Sandalankawa
Sangamner,N,3025,https://cricheroes.in/past-matches/3025/Sangamner
Sangareddy,N,4487,https://cricheroes.in/past-matches/4487/Sangareddy
Sangat,N,3515,https://cricheroes.in/past-matches/3515/Sangat
Sangli,N,3026,https://cricheroes.in/past-matches/3026/Sangli
Sangola,N,19637,https://cricheroes.in/past-matches/19637/Sangola
Sangrur,N,3516,https://cricheroes.in/past-matches/3516/Sangrur
Sanguem,N,1044,https://cricheroes.in/past-matches/1044/Sanguem
Sankarankoil,N,4182,https://cricheroes.in/past-matches/4182/Sankarankoil
Sankarapuram,N,4183,https://cricheroes.in/past-matches/4183/Sankarapuram
Sankheda,N,1268,https://cricheroes.in/past-matches/1268/Sankheda
Sanvordem,N,1046,https://cricheroes.in/past-matches/1046/Sanvordem
Sar,N,19656,https://cricheroes.in/past-matches/19656/Sar
Saraikela,N,1740,https://cricheroes.in/past-matches/1740/Saraikela
Saraikela Kharsawa,N,20731,https://cricheroes.in/past-matches/20731/Saraikela%20Kharsawa
Saraipali,N,970,https://cricheroes.in/past-matches/970/Saraipali
Sarajpur,N,971,https://cricheroes.in/past-matches/971/Sarajpur
Sardarpur,N,2655,https://cricheroes.in/past-matches/2655/Sardarpur
Sardarshahr,N,242,https://cricheroes.in/past-matches/242/Sardarshahr
Sardulgarh,N,3518,https://cricheroes.in/past-matches/3518/Sardulgarh
Sargodha,N,13489,https://cricheroes.in/past-matches/13489/Sargodha
Sarila,N,5120,https://cricheroes.in/past-matches/5120/Sarila
Sarjamda,N,1741,https://cricheroes.in/past-matches/1741/Sarjamda
Sarni,N,2656,https://cricheroes.in/past-matches/2656/Sarni
Saroli,N,5737,https://cricheroes.in/past-matches/5737/Saroli
Sarupathar Bengali,N,710,https://cricheroes.in/past-matches/710/Sarupathar%20Bengali
Sasaram,N,857,https://cricheroes.in/past-matches/857/Sasaram
Sasni,N,5122,https://cricheroes.in/past-matches/5122/Sasni
Satal Kheri,N,244,https://cricheroes.in/past-matches/244/Satal%20Kheri
Satana,N,3030,https://cricheroes.in/past-matches/3030/Satana
Satara,N,3031,https://cricheroes.in/past-matches/3031/Satara
Sathiyavijayanagaram,N,4188,https://cricheroes.in/past-matches/4188/Sathiyavijayanagaram
Sathyamangalam,N,4190,https://cricheroes.in/past-matches/4190/Sathyamangalam
Satna,N,2658,https://cricheroes.in/past-matches/2658/Satna
Sattenapalle,N,516,https://cricheroes.in/past-matches/516/Sattenapalle
Saunda,N,1742,https://cricheroes.in/past-matches/1742/Saunda
Sawai Madhopur,N,245,https://cricheroes.in/past-matches/245/Sawai%20Madhopur
Sayan,N,1272,https://cricheroes.in/past-matches/1272/Sayan
SeaTac,N,10021,https://cricheroes.in/past-matches/10021/SeaTac
Seattle,N,10022,https://cricheroes.in/past-matches/10022/Seattle
Secunderabad,N,4490,https://cricheroes.in/past-matches/4490/Secunderabad
Seethanagaram,N,20999,https://cricheroes.in/past-matches/20999/Seethanagaram
Selu,N,3036,https://cricheroes.in/past-matches/3036/Selu
Semaria,N,2662,https://cricheroes.in/past-matches/2662/Semaria
Sembakkam,N,4196,https://cricheroes.in/past-matches/4196/Sembakkam
Seoni (Madhya Pradesh),N,2665,https://cricheroes.in/past-matches/2665/Seoni%20(Madhya%20Pradesh)
Seoul,N,20991,https://cricheroes.in/past-matches/20991/Seoul
Serilungampalle,N,518,https://cricheroes.in/past-matches/518/Serilungampalle
Shahabad (Haryana),N,1428,https://cricheroes.in/past-matches/1428/Shahabad%20(Haryana)
Shahabad (Karnataka),N,2030,https://cricheroes.in/past-matches/2030/Shahabad%20(Karnataka)
Shahapur (Karnataka),N,2032,https://cricheroes.in/past-matches/2032/Shahapur%20(Karnataka)
Shahapur (Maharashtra),N,3038,https://cricheroes.in/past-matches/3038/Shahapur%20(Maharashtra)
Shahdol,N,2668,https://cricheroes.in/past-matches/2668/Shahdol
Shahganj,N,5130,https://cricheroes.in/past-matches/5130/Shahganj
Shahjahanpur,N,5132,https://cricheroes.in/past-matches/5132/Shahjahanpur
Shahjahanpur Cantonment,N,5133,https://cricheroes.in/past-matches/5133/Shahjahanpur%20Cantonment
Shahpur (Bihar),N,858,https://cricheroes.in/past-matches/858/Shahpur%20(Bihar)
Shahpur (Karnataka),N,2033,https://cricheroes.in/past-matches/2033/Shahpur%20(Karnataka)
Shahpur (Uttar Pradesh),N,5134,https://cricheroes.in/past-matches/5134/Shahpur%20(Uttar%20Pradesh)
Shahpura (Rajasthan),N,247,https://cricheroes.in/past-matches/247/Shahpura%20(Rajasthan)
Shajapur,N,2672,https://cricheroes.in/past-matches/2672/Shajapur
Shamli,N,5135,https://cricheroes.in/past-matches/5135/Shamli
Shamsabad,N,5136,https://cricheroes.in/past-matches/5136/Shamsabad
Shanghai,N,19305,https://cricheroes.in/past-matches/19305/Shanghai
Shankarampet,N,519,https://cricheroes.in/past-matches/519/Shankarampet
Shankhanagar,N,5697,https://cricheroes.in/past-matches/5697/Shankhanagar
Shankheshwar,N,19304,https://cricheroes.in/past-matches/19304/Shankheshwar
Shapar,N,1276,https://cricheroes.in/past-matches/1276/Shapar
Shar,N,520,https://cricheroes.in/past-matches/520/Shar
Sharjah,N,10968,https://cricheroes.in/past-matches/10968/Sharjah
Shekhpura,N,3521,https://cricheroes.in/past-matches/3521/Shekhpura
Shenzhen,N,21007,https://cricheroes.in/past-matches/21007/Shenzhen
Sheoganj,N,248,https://cricheroes.in/past-matches/248/Sheoganj
Sherghati,N,860,https://cricheroes.in/past-matches/860/Sherghati
Shillong,N,3171,https://cricheroes.in/past-matches/3171/Shillong
Shimla,N,1502,https://cricheroes.in/past-matches/1502/Shimla
Shimoga,N,2037,https://cricheroes.in/past-matches/2037/Shimoga
Shirdi,N,3042,https://cricheroes.in/past-matches/3042/Shirdi
Shirpur,N,3044,https://cricheroes.in/past-matches/3044/Shirpur
Shirur,N,3045,https://cricheroes.in/past-matches/3045/Shirur
Shirwal,N,3046,https://cricheroes.in/past-matches/3046/Shirwal
Shivrinarayan,N,973,https://cricheroes.in/past-matches/973/Shivrinarayan
Shohratgarh,N,5146,https://cricheroes.in/past-matches/5146/Shohratgarh
Shrirampur (Maharashtra),N,3049,https://cricheroes.in/past-matches/3049/Shrirampur%20(Maharashtra)
Shrirampur Rural,N,3050,https://cricheroes.in/past-matches/3050/Shrirampur%20Rural
Shujalpur,N,2676,https://cricheroes.in/past-matches/2676/Shujalpur
Shupiyan,N,1579,https://cricheroes.in/past-matches/1579/Shupiyan
Sialkot,N,13490,https://cricheroes.in/past-matches/13490/Sialkot
Sibasa,N,16737,https://cricheroes.in/past-matches/16737/Sibasa
Sibsagar,N,712,https://cricheroes.in/past-matches/712/Sibsagar
Siddapur,N,2042,https://cricheroes.in/past-matches/2042/Siddapur
Siddhapur,N,1278,https://cricheroes.in/past-matches/1278/Siddhapur
Siddharthanagar,N,20006,https://cricheroes.in/past-matches/20006/Siddharthanagar
Siddharthnagar,N,5148,https://cricheroes.in/past-matches/5148/Siddharthnagar
Siddipet,N,4491,https://cricheroes.in/past-matches/4491/Siddipet
Sidhauli,N,5149,https://cricheroes.in/past-matches/5149/Sidhauli
Sidhi,N,2677,https://cricheroes.in/past-matches/2677/Sidhi
Sidhpur,N,1279,https://cricheroes.in/past-matches/1279/Sidhpur
Sihor,N,1280,https://cricheroes.in/past-matches/1280/Sihor
Sika,N,1281,https://cricheroes.in/past-matches/1281/Sika
Sikandarabad,N,5151,https://cricheroes.in/past-matches/5151/Sikandarabad
Sikar,N,249,https://cricheroes.in/past-matches/249/Sikar
Silapathar,N,713,https://cricheroes.in/past-matches/713/Silapathar
Silchar,N,714,https://cricheroes.in/past-matches/714/Silchar
Silchar Part-X,N,715,https://cricheroes.in/past-matches/715/Silchar%20Part-X
Siliguri,N,5701,https://cricheroes.in/past-matches/5701/Siliguri
Silvassa,N,982,https://cricheroes.in/past-matches/982/Silvassa
Simdega,N,1746,https://cricheroes.in/past-matches/1746/Simdega
Simga,N,974,https://cricheroes.in/past-matches/974/Simga
Simla,N,5702,https://cricheroes.in/past-matches/5702/Simla
Sindari,N,1747,https://cricheroes.in/past-matches/1747/Sindari
Sindgi,N,2044,https://cricheroes.in/past-matches/2044/Sindgi
Sindh,N,20060,https://cricheroes.in/past-matches/20060/Sindh
Sindhnur,N,2045,https://cricheroes.in/past-matches/2045/Sindhnur
Singapur,N,4492,https://cricheroes.in/past-matches/4492/Singapur
Singarayakonda,N,521,https://cricheroes.in/past-matches/521/Singarayakonda
Singrauli,N,2680,https://cricheroes.in/past-matches/2680/Singrauli
Sinnar,N,3058,https://cricheroes.in/past-matches/3058/Sinnar
Sinquerim,N,1050,https://cricheroes.in/past-matches/1050/Sinquerim
Sirgiti,N,975,https://cricheroes.in/past-matches/975/Sirgiti
Sirhind,N,3522,https://cricheroes.in/past-matches/3522/Sirhind
Sirohi,N,250,https://cricheroes.in/past-matches/250/Sirohi
Sirpur,N,522,https://cricheroes.in/past-matches/522/Sirpur
Sirsa (Haryana),N,1429,https://cricheroes.in/past-matches/1429/Sirsa%20(Haryana)
Sirsaganj,N,5158,https://cricheroes.in/past-matches/5158/Sirsaganj
Sirsilla,N,523,https://cricheroes.in/past-matches/523/Sirsilla
Siruguppa,N,2049,https://cricheroes.in/past-matches/2049/Siruguppa
Sitamarhi,N,863,https://cricheroes.in/past-matches/863/Sitamarhi
Sitapur,N,5162,https://cricheroes.in/past-matches/5162/Sitapur
Sivakasi,N,4224,https://cricheroes.in/past-matches/4224/Sivakasi
Siwan,N,864,https://cricheroes.in/past-matches/864/Siwan
Siwana,N,251,https://cricheroes.in/past-matches/251/Siwana
Snellville,N,7190,https://cricheroes.in/past-matches/7190/Snellville
Sodpur,N,5707,https://cricheroes.in/past-matches/5707/Sodpur
Sohagpur,N,2686,https://cricheroes.in/past-matches/2686/Sohagpur
Sohna,N,1431,https://cricheroes.in/past-matches/1431/Sohna
Sojat,N,253,https://cricheroes.in/past-matches/253/Sojat
Sojitra,N,1284,https://cricheroes.in/past-matches/1284/Sojitra
Sola,N,1285,https://cricheroes.in/past-matches/1285/Sola
Solan,N,1504,https://cricheroes.in/past-matches/1504/Solan
Solapur,N,3061,https://cricheroes.in/past-matches/3061/Solapur
Somerset (Pennsylvania),N,9290,https://cricheroes.in/past-matches/9290/Somerset%20(Pennsylvania)
Sonai,N,3062,https://cricheroes.in/past-matches/3062/Sonai
Sonari,N,716,https://cricheroes.in/past-matches/716/Sonari
Sonbhadra,N,5165,https://cricheroes.in/past-matches/5165/Sonbhadra
Sonepur (Bihar),N,865,https://cricheroes.in/past-matches/865/Sonepur%20(Bihar)
Songadh,N,1286,https://cricheroes.in/past-matches/1286/Songadh
Sonipat,N,1432,https://cricheroes.in/past-matches/1432/Sonipat
Sonua,N,21028,https://cricheroes.in/past-matches/21028/Sonua
Sopur,N,1580,https://cricheroes.in/past-matches/1580/Sopur
Sorbhog,N,717,https://cricheroes.in/past-matches/717/Sorbhog
South Kannanur,N,4228,https://cricheroes.in/past-matches/4228/South%20Kannanur
Southampton (England),N,14080,https://cricheroes.in/past-matches/14080/Southampton%20(England)
Spokane,N,10033,https://cricheroes.in/past-matches/10033/Spokane
Springfield (Illinois),N,7505,https://cricheroes.in/past-matches/7505/Springfield%20(Illinois)
Sri Madhopur,N,255,https://cricheroes.in/past-matches/255/Sri%20Madhopur
Sriganganagar,N,256,https://cricheroes.in/past-matches/256/Sriganganagar
Srikakulam,N,526,https://cricheroes.in/past-matches/526/Srikakulam
Srikalahasti,N,527,https://cricheroes.in/past-matches/527/Srikalahasti
Srinagar (Jammu and Kashmir),N,1581,https://cricheroes.in/past-matches/1581/Srinagar%20(Jammu%20and%20Kashmir)
Srinagar (Uttarakhand),N,5298,https://cricheroes.in/past-matches/5298/Srinagar%20(Uttarakhand)
Sringeri,N,2053,https://cricheroes.in/past-matches/2053/Sringeri
Srinivaspur,N,2054,https://cricheroes.in/past-matches/2054/Srinivaspur
Sriperumpudur,N,4231,https://cricheroes.in/past-matches/4231/Sriperumpudur
Srirampur,N,5711,https://cricheroes.in/past-matches/5711/Srirampur
Srivilliputtur,N,4235,https://cricheroes.in/past-matches/4235/Srivilliputtur
Stellenbosch,N,16758,https://cricheroes.in/past-matches/16758/Stellenbosch
Stockholm,N,20136,https://cricheroes.in/past-matches/20136/Stockholm
Studio City,N,6448,https://cricheroes.in/past-matches/6448/Studio%20City
Sugar Land,N,9656,https://cricheroes.in/past-matches/9656/Sugar%20Land
Sujangarh,N,257,https://cricheroes.in/past-matches/257/Sujangarh
Sujanpur,N,3524,https://cricheroes.in/past-matches/3524/Sujanpur
Suket,N,258,https://cricheroes.in/past-matches/258/Suket
Sukhrali,N,1433,https://cricheroes.in/past-matches/1433/Sukhrali
Sukkur,N,13492,https://cricheroes.in/past-matches/13492/Sukkur
Sultanpur (Madhya Pradesh),N,2690,https://cricheroes.in/past-matches/2690/Sultanpur%20(Madhya%20Pradesh)
Sultanpur (Uttar Pradesh),N,5169,https://cricheroes.in/past-matches/5169/Sultanpur%20(Uttar%20Pradesh)
Sultans Battery,N,2277,https://cricheroes.in/past-matches/2277/Sultans%20Battery
Sulthan Bathery,N,2278,https://cricheroes.in/past-matches/2278/Sulthan%20Bathery
Sulur,N,4238,https://cricheroes.in/past-matches/4238/Sulur
Sulurpeta,N,532,https://cricheroes.in/past-matches/532/Sulurpeta
Sulya,N,2055,https://cricheroes.in/past-matches/2055/Sulya
Sumerpur (Rajasthan),N,259,https://cricheroes.in/past-matches/259/Sumerpur%20(Rajasthan)
Sunam,N,3526,https://cricheroes.in/past-matches/3526/Sunam
Sundargarh,N,3349,https://cricheroes.in/past-matches/3349/Sundargarh
Sundernagar,N,1507,https://cricheroes.in/past-matches/1507/Sundernagar
Supaul,N,867,https://cricheroes.in/past-matches/867/Supaul
Surajgarh,N,261,https://cricheroes.in/past-matches/261/Surajgarh
Surat,N,2,https://cricheroes.in/past-matches/2/Surat
Suratgarh,N,262,https://cricheroes.in/past-matches/262/Suratgarh
Surendranagar,N,13,https://cricheroes.in/past-matches/13/Surendranagar
Suriyawan,N,5171,https://cricheroes.in/past-matches/5171/Suriyawan
Surulere,N,20534,https://cricheroes.in/past-matches/20534/Surulere
Suthaliya,N,2692,https://cricheroes.in/past-matches/2692/Suthaliya
Suwon,N,20997,https://cricheroes.in/past-matches/20997/Suwon
Swabi,N,13540,https://cricheroes.in/past-matches/13540/Swabi
Swindon (England),N,14108,https://cricheroes.in/past-matches/14108/Swindon%20(England)
Swindon (Wiltshire),N,14730,https://cricheroes.in/past-matches/14730/Swindon%20(Wiltshire)
Sydney (Australia),N,20077,https://cricheroes.in/past-matches/20077/Sydney%20(Australia)
Sylhet,N,19607,https://cricheroes.in/past-matches/19607/Sylhet
Tadepalle,N,535,https://cricheroes.in/past-matches/535/Tadepalle
Tadkeshwar,N,5739,https://cricheroes.in/past-matches/5739/Tadkeshwar
Tafawa Balewa,N,20288,https://cricheroes.in/past-matches/20288/Tafawa%20Balewa
Talbandha,N,5715,https://cricheroes.in/past-matches/5715/Talbandha
Talcher Thermal Power Station,N,3351,https://cricheroes.in/past-matches/3351/Talcher%20Thermal%20Power%20Station
Talegaon Dabhade,N,3067,https://cricheroes.in/past-matches/3067/Talegaon%20Dabhade
Talikota,N,2057,https://cricheroes.in/past-matches/2057/Talikota
Talipparamba,N,2279,https://cricheroes.in/past-matches/2279/Talipparamba
Talod,N,1290,https://cricheroes.in/past-matches/1290/Talod
Taloda,N,3068,https://cricheroes.in/past-matches/3068/Taloda
Taloja,N,3069,https://cricheroes.in/past-matches/3069/Taloja
Tambaram,N,4246,https://cricheroes.in/past-matches/4246/Tambaram
Tambaur,N,5176,https://cricheroes.in/past-matches/5176/Tambaur
Tanda,N,5177,https://cricheroes.in/past-matches/5177/Tanda
Tandur,N,4495,https://cricheroes.in/past-matches/4495/Tandur
Tanuku,N,539,https://cricheroes.in/past-matches/539/Tanuku
Tapri,N,21002,https://cricheroes.in/past-matches/21002/Tapri
Tarana,N,2695,https://cricheroes.in/past-matches/2695/Tarana
Taranagar,N,265,https://cricheroes.in/past-matches/265/Taranagar
Tathavade,N,3073,https://cricheroes.in/past-matches/3073/Tathavade
Taunton (England),N,14111,https://cricheroes.in/past-matches/14111/Taunton%20(England)
Tauru,N,1436,https://cricheroes.in/past-matches/1436/Tauru
Tekkali,N,540,https://cricheroes.in/past-matches/540/Tekkali
Telangana State,N,19624,https://cricheroes.in/past-matches/19624/Telangana%20State
Tenali,N,541,https://cricheroes.in/past-matches/541/Tenali
Tenkasi,N,4250,https://cricheroes.in/past-matches/4250/Tenkasi
Tenudam,N,1754,https://cricheroes.in/past-matches/1754/Tenudam
Tewksbury,N,8191,https://cricheroes.in/past-matches/8191/Tewksbury
Tezpur,N,720,https://cricheroes.in/past-matches/720/Tezpur
Thabazimbi,N,16738,https://cricheroes.in/past-matches/16738/Thabazimbi
Thakurganj,N,870,https://cricheroes.in/past-matches/870/Thakurganj
Thalassery,N,2281,https://cricheroes.in/past-matches/2281/Thalassery
Thana Bhawan,N,5181,https://cricheroes.in/past-matches/5181/Thana%20Bhawan
Thane,N,3076,https://cricheroes.in/past-matches/3076/Thane
Thanesar,N,1437,https://cricheroes.in/past-matches/1437/Thanesar
Thanjavur,N,4257,https://cricheroes.in/past-matches/4257/Thanjavur
Tharad,N,1294,https://cricheroes.in/past-matches/1294/Tharad
The Hague,N,20088,https://cricheroes.in/past-matches/20088/The%20Hague
Theni,N,4263,https://cricheroes.in/past-matches/4263/Theni
Thenzawl,N,3193,https://cricheroes.in/past-matches/3193/Thenzawl
Thermal Power Project,N,5720,https://cricheroes.in/past-matches/5720/Thermal%20Power%20Project
Thimphu,N,20108,https://cricheroes.in/past-matches/20108/Thimphu
Thiruchirapalli,N,4274,https://cricheroes.in/past-matches/4274/Thiruchirapalli
Thirukarungudi,N,4275,https://cricheroes.in/past-matches/4275/Thirukarungudi
Thirumazhisai,N,4278,https://cricheroes.in/past-matches/4278/Thirumazhisai
Thirunindravur,N,4281,https://cricheroes.in/past-matches/4281/Thirunindravur
Thiruvalla,N,2284,https://cricheroes.in/past-matches/2284/Thiruvalla
Thiruvananthapuram,N,2285,https://cricheroes.in/past-matches/2285/Thiruvananthapuram
Thiruvithankodu,N,4296,https://cricheroes.in/past-matches/4296/Thiruvithankodu
Thisayanvilai,N,4297,https://cricheroes.in/past-matches/4297/Thisayanvilai
Thodupuzha,N,2287,https://cricheroes.in/past-matches/2287/Thodupuzha
Thrippunithura,N,2289,https://cricheroes.in/past-matches/2289/Thrippunithura
Thrissur,N,2290,https://cricheroes.in/past-matches/2290/Thrissur
Thuthipattu,N,4304,https://cricheroes.in/past-matches/4304/Thuthipattu
Tildanewra,N,978,https://cricheroes.in/past-matches/978/Tildanewra
Tilhar,N,5185,https://cricheroes.in/past-matches/5185/Tilhar
Tinsukia (Assam),N,722,https://cricheroes.in/past-matches/722/Tinsukia%20(Assam)
Tinton Falls,N,10383,https://cricheroes.in/past-matches/10383/Tinton%20Falls
Tiptur,N,2063,https://cricheroes.in/past-matches/2063/Tiptur
Tiruchanur,N,543,https://cricheroes.in/past-matches/543/Tiruchanur
Tiruchengode,N,4310,https://cricheroes.in/past-matches/4310/Tiruchengode
Tiruchirappalli,N,20735,https://cricheroes.in/past-matches/20735/Tiruchirappalli
Tirumala,N,544,https://cricheroes.in/past-matches/544/Tirumala
Tirunageswaram,N,4317,https://cricheroes.in/past-matches/4317/Tirunageswaram
Tirunelveli,N,4318,https://cricheroes.in/past-matches/4318/Tirunelveli
Tirupati,N,545,https://cricheroes.in/past-matches/545/Tirupati
Tirupattur,N,4320,https://cricheroes.in/past-matches/4320/Tirupattur
Tiruppuvanam,N,4321,https://cricheroes.in/past-matches/4321/Tiruppuvanam
Tirupur,N,4322,https://cricheroes.in/past-matches/4322/Tirupur
Tirur,N,2291,https://cricheroes.in/past-matches/2291/Tirur
Tirusulam,N,4323,https://cricheroes.in/past-matches/4323/Tirusulam
Tiruvallur,N,4325,https://cricheroes.in/past-matches/4325/Tiruvallur
Tiruvannamalai,N,4326,https://cricheroes.in/past-matches/4326/Tiruvannamalai
Tiruvottiyur,N,4331,https://cricheroes.in/past-matches/4331/Tiruvottiyur
Titabor,N,723,https://cricheroes.in/past-matches/723/Titabor
Tittakudi,N,4332,https://cricheroes.in/past-matches/4332/Tittakudi
TNPL Pugalur,N,4245,https://cricheroes.in/past-matches/4245/TNPL%20Pugalur
Toda Bhim,N,268,https://cricheroes.in/past-matches/268/Toda%20Bhim
Toda Raisingh,N,269,https://cricheroes.in/past-matches/269/Toda%20Raisingh
Tohana,N,1439,https://cricheroes.in/past-matches/1439/Tohana
Tonk,N,271,https://cricheroes.in/past-matches/271/Tonk
Toronto,N,11127,https://cricheroes.in/past-matches/11127/Toronto
Tosham,N,1440,https://cricheroes.in/past-matches/1440/Tosham
Tral,N,1586,https://cricheroes.in/past-matches/1586/Tral
Tullamarine,N,19185,https://cricheroes.in/past-matches/19185/Tullamarine
Tumkur,N,2067,https://cricheroes.in/past-matches/2067/Tumkur
Tundla,N,5191,https://cricheroes.in/past-matches/5191/Tundla
Tuni,N,548,https://cricheroes.in/past-matches/548/Tuni
Tuticorin,N,4335,https://cricheroes.in/past-matches/4335/Tuticorin
Udaipur (Rajasthan),N,272,https://cricheroes.in/past-matches/272/Udaipur%20(Rajasthan)
Udaipur (Tripura),N,4524,https://cricheroes.in/past-matches/4524/Udaipur%20(Tripura)
Udaipura,N,2704,https://cricheroes.in/past-matches/2704/Udaipura
Udalguri,N,724,https://cricheroes.in/past-matches/724/Udalguri
Udgir,N,3083,https://cricheroes.in/past-matches/3083/Udgir
Udhampur,N,1587,https://cricheroes.in/past-matches/1587/Udhampur
Udumalpet,N,4341,https://cricheroes.in/past-matches/4341/Udumalpet
Udupi,N,2069,https://cricheroes.in/past-matches/2069/Udupi
Ugu,N,5194,https://cricheroes.in/past-matches/5194/Ugu
Ujhani,N,5195,https://cricheroes.in/past-matches/5195/Ujhani
Ujjain,N,2705,https://cricheroes.in/past-matches/2705/Ujjain
Ukwa,N,2706,https://cricheroes.in/past-matches/2706/Ukwa
Ulhasnagar,N,3084,https://cricheroes.in/past-matches/3084/Ulhasnagar
Ullal,N,2070,https://cricheroes.in/past-matches/2070/Ullal
Umaria,N,2707,https://cricheroes.in/past-matches/2707/Umaria
Umbergaon,N,1298,https://cricheroes.in/past-matches/1298/Umbergaon
Umerkot,N,20057,https://cricheroes.in/past-matches/20057/Umerkot
Umm al-Quwain,N,10973,https://cricheroes.in/past-matches/10973/Umm%20al-Quwain
Umred,N,3089,https://cricheroes.in/past-matches/3089/Umred
Umreth,N,1301,https://cricheroes.in/past-matches/1301/Umreth
Umuahia,N,20244,https://cricheroes.in/past-matches/20244/Umuahia
Una (Gujarat),N,1303,https://cricheroes.in/past-matches/1303/Una%20(Gujarat)
Una (Himachal Pradesh),N,1511,https://cricheroes.in/past-matches/1511/Una%20(Himachal%20Pradesh)
Unjha,N,1304,https://cricheroes.in/past-matches/1304/Unjha
Unnao,N,5201,https://cricheroes.in/past-matches/5201/Unnao
UNTADI,N,11536,https://cricheroes.in/past-matches/11536/UNTADI
Uppal Kalan,N,552,https://cricheroes.in/past-matches/552/Uppal%20Kalan
